PLAYER_NAME,total_attempts,total_makes,total_poe,total_xp,total_actual_points,avg_xp_prob,fg_pct,poe_per_100,shooting_skill
AJ Green,314,140,67.7812498482903,336.2187501517097,404,0.37305191694473994,0.445859872611465,21.58638530200328,0.07280795566672504
Aaron Gordon,273,139,15.112568328701075,304.88743167129894,320,0.4893818859250592,0.5091575091575091,5.535739314542519,0.019775623232449913
Aaron Nesmith,315,115,-42.38689631933059,335.38689631933056,293,0.4316782290885883,0.36507936507936506,-13.456157561692251,-0.06659886400922327
Aaron Wiggins,290,129,-1.8424360102058688,320.84243601020586,319,0.4529403196253954,0.44482758620689655,-0.6353227621399548,-0.00811273341849883
Ace Bailey,398,180,-23.971366324213285,442.9713663242133,419,0.47770234505358117,0.45226130653266333,-6.02295636286766,-0.025441038520917836
Ajay Mitchell,456,222,19.411128408420755,472.5888715915792,492,0.46376040419877684,0.4868421052631579,4.2568264053554286,0.023081701064381066
Alex Sarr,514,256,-31.010962697955424,579.0109626979554,548,0.5267929989800069,0.4980544747081712,-6.033261225283156,-0.028738524271835653
Alperen Sengun,600,311,5.539976214259598,639.4600237857404,645,0.5102850384872821,0.5183333333333333,0.9233293690432662,0.008048294846051185
Amen Thompson,604,308,-70.66624355249644,702.6662435524964,632,0.5562292193609663,0.5099337748344371,-11.699709197433185,-0.04629544452652912
Andrew Nembhard,505,226,13.098841846390377,505.90115815360963,519,0.43632716643455144,0.44752475247524753,2.593830068592154,0.011197586040696095
Andrew Wiggins,555,261,10.138955551854892,591.8610444481451,602,0.46681770244385545,0.4702702702702703,1.8268388381720526,0.003452567826414843
Anfernee Simons,527,229,49.894867655256945,528.1051323447431,578,0.39913261704259023,0.43453510436432635,9.467716822629402,0.03540248732173612
Anthony Black,553,254,-38.423842254283194,620.4238422542832,582,0.49205224716817464,0.4593128390596745,-6.948253572203108,-0.03273940810850012
Anthony Davis,334,169,-26.464371306827186,374.46437130682716,348,0.5407321297515387,0.5059880239520959,-7.923464463121912,-0.03474410579944287
Anthony Edwards,764,381,85.60057923882815,805.3994207611719,891,0.45387422268072286,0.4986910994764398,11.204264298275936,0.04481687679571694
Ausar Thompson,351,180,-48.17347817608985,413.1734781760899,365,0.5789623803440391,0.5128205128205128,-13.724637657005657,-0.06614186752352635
Austin Reaves,373,189,52.79217907705472,387.2078209229453,440,0.4388021934867987,0.5067024128686327,14.153399216368555,0.06790021938183399
Ayo Dosunmu,418,214,33.910756742064166,471.08924325793583,505,0.4903134402097827,0.5119617224880383,8.112621230158892,0.021648282278255604
Bam Adebayo,562,251,-35.54993099934154,599.5499309993415,564,0.4758966300639182,0.44661921708185054,-6.325610498103478,-0.029277412982067652
Bennedict Mathurin,327,140,-6.56114627568377,341.56114627568377,335,0.4420240232866055,0.42813455657492355,-2.00646675097363,-0.013889466711681953
Bobby Portis,489,238,72.04166010340853,490.95833989659144,563,0.431300609353148,0.4867075664621677,14.7324458289179,0.05540695710901966
Brandin Podziemski,455,210,39.23515197096534,463.7648480290347,503,0.42623031592641264,0.46153846153846156,8.623110323289087,0.035308145612048925
Brandon Ingram,789,368,22.28362218554249,794.7163778144575,817,0.4518177176900717,0.4664131812420786,2.824286715531368,0.014595463552006915
Brandon Miller,492,213,-6.597114083382047,520.597114083382,514,0.44375811431807466,0.4329268292682927,-1.3408768462158633,-0.01083128504978198
Brandon Williams,386,176,-45.77982923135513,416.7798292313551,371,0.49354406778918347,0.45595854922279794,-11.860059386361431,-0.037585518566385534
Brice Sensabaugh,405,183,8.378765740255169,429.6212342597448,438,0.4340719421170463,0.45185185185185184,2.0688310469765847,0.017779909734805532
Bruce Brown,297,137,-25.124106511319418,320.12410651131944,295,0.49793004166737026,0.4612794612794613,-8.45929512165637,-0.03665058038790897
Bub Carrington,386,154,12.796267171696242,389.20373282830377,402,0.39811715959749405,0.39896373056994816,3.315095122201099,0.0008465709724541082
Buddy Hield,271,117,6.6627215397236474,289.33727846027637,296,0.41750963762215887,0.4317343173431734,2.4585688338463645,0.014224679721014544
CJ McCollum,650,295,44.8215047354578,656.1784952645422,701,0.42583420687090623,0.45384615384615384,6.895616113147354,0.028011946975247615
Cade Cunningham,757,346,-20.89138126761761,786.8913812676176,766,0.46693214465026883,0.4570673712021136,-2.7597597447315207,-0.009864773448155228
Caleb Love,423,165,-28.6458732983531,440.6458732983531,412,0.4171136206437149,0.3900709219858156,-6.772074065804515,-0.027042698657899267
Cam Spencer,344,165,79.09992356937757,347.90007643062245,427,0.39652531528390683,0.4796511627906977,22.994163828307432,0.08312584750679086
Cam Thomas,276,109,-22.19059976791809,273.1905997679181,251,0.43007527609502033,0.39492753623188404,-8.040072379680467,-0.035147739863136296
Cason Wallace,297,122,-29.111370914376373,334.1113709143764,305,0.45878786926813886,0.4107744107744108,-9.801808388678914,-0.04801345849372807
Cedric Coward,442,206,-13.130588237540127,489.1305882375401,476,0.47682235892526353,0.4660633484162896,-2.970721320710436,-0.010759010508973932
Chet Holmgren,496,283,35.20158432706733,587.7984156729327,623,0.5368436633206835,0.5705645161290323,7.097093614328092,0.0337208528083488
Coby White,337,154,13.396193025873972,361.60380697412603,375,0.44126018369946723,0.456973293768546,3.975131461683671,0.015713110069078773
Collin Gillespie,489,216,67.31371861619452,498.68628138380546,566,0.3960864573044152,0.44171779141104295,13.765586629078635,0.04563133410662773
Collin Sexton,382,188,25.43848062621357,399.56151937378644,425,0.46274650631124786,0.49214659685863876,6.659288122045437,0.0294000905473909
Cooper Flagg,653,309,-32.512913594599176,692.5129135945991,660,0.48887052687044247,0.47320061255742724,-4.979006676048878,-0.015669914313015232
Darius Garland,377,170,18.743680662240187,380.2563193377598,399,0.4278941593622286,0.4509283819628647,4.9717985841485905,0.023034222600636145
Davion Mitchell,304,143,12.006313298193508,319.9936867018065,332,0.4578877263136403,0.47039473684210525,3.949445163879443,0.012507010528464979
De'Aaron Fox,574,275,37.84656701529842,592.1534329847016,630,0.44673998712647806,0.47909407665505227,6.593478574093801,0.032354089528574215
De'Andre Hunter,452,190,-24.021617906205588,472.02161790620556,448,0.4340850686169894,0.42035398230088494,-5.314517235886192,-0.01373108631610448
DeMar DeRozan,649,328,80.1048879553942,610.8951120446058,691,0.44195000222521835,0.5053929121725732,12.342817866778768,0.06344290994735485
Deandre Ayton,373,246,56.62596229552475,435.37403770447526,492,0.5836113105958113,0.6595174262734584,15.181223135529423,0.07590611567764716
Deni Avdija,721,339,3.030065545601039,773.969934454399,777,0.4692336865807286,0.47018030513176146,0.420258744188771,0.0009466185510328406
Dennis Schröder,395,162,-14.003586715691032,390.00358671569103,376,0.42523146205573065,0.41012658227848103,-3.5452118267572232,-0.015104879777249614
Derik Queen,467,226,-60.4893716031532,520.4893716031532,460,0.5406465938331567,0.48394004282655245,-12.952756231938586,-0.05670655100660427
Derrick White,681,266,-26.955433168460296,686.9554331684603,660,0.4025582304423103,0.39060205580029367,-3.9582133874391037,-0.011956174642016648
Desmond Bane,686,310,-16.881616737985002,713.881616737985,697,0.46179959147028116,0.4518950437317784,-2.4608770755080176,-0.009904547738502745
Devin Booker,754,344,15.697570062480722,742.3024299375193,758,0.4403436470302763,0.4562334217506631,2.0819058438303344,0.01588977472038683
Devin Vassell,410,173,10.080958928694482,422.9190410713055,433,0.41399566102524693,0.4219512195121951,2.4587704704132882,0.007955558486948178
Dillon Brooks,700,308,15.43346717404002,699.5665328259599,715,0.4274347367649137,0.44,2.2047810248628603,0.012565263235086277
Donovan Clingan,366,192,-29.228890376484035,452.22889037648406,423,0.5535121666761895,0.5245901639344263,-7.9860356219901725,-0.028922002741763264
Donovan Mitchell,927,450,109.11049602996673,957.8895039700333,1067,0.43432375544160157,0.4854368932038835,11.770280046382602,0.051113137762281935
Donte DiVincenzo,512,212,17.371635210461413,554.6283647895386,572,0.40495564442007304,0.4140625,3.392897502043245,0.009106855579926965
Draymond Green,287,121,-20.779673204880204,317.7796732048802,297,0.44528978075517556,0.42160278745644597,-7.2403042525715,-0.023686993298729586
Duncan Robinson,395,171,40.85225087275546,424.14774912724454,465,0.39457278989959366,0.43291139240506327,10.342341993102648,0.03833860250546961
Dylan Harper,336,146,-57.94703278231405,371.94703278231407,314,0.5049697348698036,0.43452380952380953,-17.246140709022036,-0.07044592534599403
Dyson Daniels,479,241,-44.753891756883306,534.7538917568833,490,0.5328606687989932,0.5031315240083507,-9.343192433587328,-0.02972914479064248
Egor Dëmin,347,140,13.170036910366594,364.8299630896334,378,0.4000568311310911,0.4034582132564842,3.7953996859846093,0.003401382125393093
Evan Mobley,568,291,-46.465746862987594,676.4657468629875,630,0.5454755819765986,0.5123239436619719,-8.180589236441477,-0.03315163831462675
Franz Wagner,411,198,-0.23011983937845992,435.23011983937846,435,0.4838420845106945,0.48175182481751827,-0.055990228559235994,-0.002090259693176222
Gary Trent Jr.,308,117,-3.8572606105679705,318.85726061056795,315,0.3865263997575401,0.37987012987012986,-1.252357341093497,-0.006656269887410249
Giannis Antetokounmpo,487,314,33.100466607165714,609.8995333928343,643,0.6124051800819292,0.6447638603696099,6.796810391615137,0.03235868028768063
Gradey Dick,266,114,-18.48939559025181,291.48939559025183,273,0.4516512747111936,0.42857142857142855,-6.950900597839027,-0.023079846139765048
Grayson Allen,394,165,15.51362372653801,410.486376273462,426,0.4047965181953407,0.41878172588832485,3.937467950897972,0.01398520769298417
Harrison Barnes,386,167,-6.412431720491778,424.4124317204918,418,0.43754592979890666,0.4326424870466321,-1.661251741060046,-0.004903442752274556
Immanuel Quickley,604,266,36.60025403397204,612.3997459660279,649,0.4136547793303141,0.44039735099337746,6.059644707611265,0.026742571663063375
Isaac Okoro,254,121,-17.36268635511228,299.36268635511226,282,0.5021291391074445,0.4763779527559055,-6.835703289414284,-0.025751186351539
Isaiah Collier,259,132,16.115910908124178,265.8840890918758,282,0.4749658949506138,0.5096525096525096,6.22235942398617,0.034686614701895824
Isaiah Joe,267,117,36.06336815549701,284.936631844503,321,0.3873664265806226,0.43820224719101125,13.506879458987644,0.05083582061038866
Isaiah Stewart,299,158,-3.5011359834536027,352.5011359834536,349,0.5294766968128315,0.5284280936454849,-1.1709484894493654,-0.0010486031673465623
Ivica Zubac,411,249,8.430067535388957,489.56993246461104,498,0.5955838594459988,0.6058394160583942,2.051111322479065,0.010255556612395411
Ja Morant,322,132,-47.226442457173846,331.22644245717385,284,0.4671622440128993,0.40993788819875776,-14.666597036389392,-0.057224355814141536
Jabari Smith Jr.,546,235,-22.686542811227785,586.6865428112278,564,0.4472035637029181,0.43040293040293043,-4.15504447092084,-0.016800633299987655
Jaden McDaniels,494,251,23.572853696616512,541.4271463033834,565,0.49279518682999535,0.5080971659919028,4.771832732108606,0.015301979161907453
Jaime Jaquez Jr.,501,260,8.419691972677086,531.5803080273229,540,0.5040711396224723,0.5189620758483033,1.6805772400553067,0.014890936225831042
Jake LaRavia,330,153,-9.97398614236655,370.9739861423665,361,0.4750228830327718,0.4636363636363636,-3.022420043141379,-0.011386519396408168
Jalen Brunson,855,409,85.60587651513303,855.394123484867,941,0.4339791486021061,0.4783625730994152,10.012383218144215,0.04438342449730909
Jalen Duren,420,265,2.809187870239025,527.190812129761,530,0.6276081096782868,0.6309523809523809,0.6688542548188156,0.0033442712740940905
Jalen Johnson,744,376,15.535149638276543,807.4648503617235,823,0.4942346550848252,0.5053763440860215,2.0880577470801804,0.011141689001196275
Jalen Smith,294,140,-0.8734386019394902,339.8734386019395,339,0.4790767778175892,0.47619047619047616,-0.297087959843364,-0.0028863016271130637
Jalen Suggs,276,126,2.7762745674486333,294.22372543255136,297,0.4409116965223393,0.45652173913043476,1.0058965824089252,0.015610042608095454
Jalen Williams,336,158,-26.436000152119497,360.4360001521195,334,0.50435730824856,0.47023809523809523,-7.867857188130803,-0.03411921301046472
Jamal Murray,793,387,118.30722331070412,793.6927766892959,912,0.43008432501790206,0.4880201765447667,14.918943670958907,0.057935851526864646
Jamal Shead,318,117,-38.89216661478785,329.89216661478787,291,0.4231587991532428,0.36792452830188677,-12.230241073832657,-0.055234270851356015
James Harden,754,315,-11.216852575876585,772.2168525758766,761,0.4247555653733937,0.4177718832891247,-1.4876462302223588,-0.006983682084269027
Jarace Walker,396,152,-36.753800205533295,415.7538002055333,379,0.4327927773926477,0.3838383838383838,-9.281262678164975,-0.0489543935542639
Jaren Jackson Jr.,614,294,31.544729370166845,626.4552706298332,658,0.45288176274153313,0.4788273615635179,5.1375780733170755,0.025945598821984772
Jarrett Allen,311,184,-9.162295734669378,378.1622957346694,369,0.6032328002884761,0.5916398713826366,-2.9460757989290607,-0.011592928905839517
Jay Huff,306,144,-10.64970882033018,361.6497088203302,351,0.47656258069811813,0.47058823529411764,-3.4802970001079014,-0.005974345404000492
Jaylen Brown,966,467,70.54544401319558,956.4545559868044,1027,0.4482059445326806,0.4834368530020704,7.302840995154821,0.03523090846938981
Jaylen Wells,445,179,-43.42756518736799,475.427565187368,432,0.44001763799662535,0.40224719101123596,-9.759003412891683,-0.037770446985389394
Jaylon Tyson,435,223,42.41905655410132,491.5809434458987,534,0.48568787671414615,0.5126436781609195,9.751507253816396,0.026955801446773342
Jerami Grant,417,179,-26.69618082537075,455.69618082537073,429,0.46284306983005136,0.4292565947242206,-6.40196182862608,-0.03358647510583074
Jeremiah Fears,584,253,-70.73136552450738,626.7313655245074,556,0.4887323412091755,0.4332191780821918,-12.111535192552633,-0.05551316312698373
Jimmy Butler III,462,240,4.726713894317152,507.27328610568287,512,0.5158442551195338,0.5194805194805194,1.0230982455231932,0.0036362643609856304
Jock Landale,354,186,22.187494555723312,396.81250544427667,419,0.49967880488348326,0.5254237288135594,6.267653829300371,0.025744923930076102
Joel Embiid,458,222,-1.3019792910748529,474.3019792910749,473,0.4772324802592327,0.4847161572052402,-0.28427495438315564,0.007483676946007489
John Collins,399,221,35.69221596485809,466.3077840351419,502,0.5185506662178486,0.5538847117794486,8.945417535052155,0.035334045561600025
Jordan Clarkson,367,156,-17.812719537328604,387.8127195373286,370,0.4409832799203419,0.4250681198910082,-4.853602053768012,-0.01591516002933374
Jordan Goodwin,361,144,-37.964832755790674,387.96483275579067,350,0.4459863043774605,0.3988919667590028,-10.516574170579133,-0.047094337618457716
Jordan Poole,338,125,-35.437250483946,356.437250483946,321,0.41840922220520116,0.3698224852071006,-10.48439363430355,-0.048586736998100566
Jose Alvarado,250,106,6.281803205545725,265.7181967944543,272,0.412560281152016,0.424,2.51272128221829,0.011439718847984004
Josh Giddey,462,214,-11.085299502766143,498.08529950276613,487,0.477787863723247,0.46320346320346323,-2.3994154767892084,-0.014584400519783769
Josh Hart,314,155,19.889579485592872,343.1104205144071,363,0.46787637198160986,0.49363057324840764,6.334260982672888,0.025754201266797783
Jrue Holiday,256,111,-0.49053681210874134,268.49053681210876,268,0.43330805770935865,0.43359375,-0.19161594222997708,0.0002856922906413484
Julian Champagnie,407,173,10.521108958881902,452.4788910411181,463,0.415706800448661,0.4250614250614251,2.5850390562363397,0.009354624612764095
Julius Randle,737,361,-6.566420976441024,801.566420976441,795,0.48899117989474006,0.4898236092265943,-0.8909662111860277,0.0008324293318542342
Jusuf Nurkić,323,164,7.451967658344194,342.5480323416558,350,0.4954800503321054,0.5077399380804953,2.3071107301375213,0.01225988774838993
Karl-Anthony Towns,612,285,-49.235867789973184,693.2358677899732,644,0.5074253954396971,0.46568627450980393,-8.045076436270127,-0.04173912092989318
Kawhi Leonard,641,319,83.9409973869193,649.0590026130807,733,0.4396752486273443,0.49765990639625585,13.095319405135616,0.05798465776891154
Keegan Murray,259,111,-11.942539805726462,258.9425398057265,247,0.43754743005856234,0.42857142857142855,-4.611019230010217,-0.008976001487133789
Kel'el Ware,367,198,-18.962045829547073,465.9620458295471,447,0.5738670708587397,0.5395095367847411,-5.166769980803017,-0.03435753407399855
Keldon Johnson,422,234,47.48785241680133,477.51214758319867,525,0.5037338177732263,0.5545023696682464,11.25304559639842,0.05076855189502005
Kelly Oubre Jr.,259,128,12.294568469461598,285.7054315305384,298,0.4724795973570693,0.4942084942084942,4.746937632996756,0.021728896851424928
Kentavious Caldwell-Pope,303,123,-11.244581960918618,308.2445819609186,297,0.4177816041526145,0.40594059405940597,-3.711083155418686,-0.011841010093208537
Kevin Durant,759,390,129.71216242346108,749.2878375765389,879,0.437040896582562,0.5138339920948617,17.08987647212926,0.07679309551229968
Kevin Huerter,378,173,-0.7670898722989781,411.767089872299,411,0.44597562423132675,0.4576719576719577,-0.2029338286505233,0.011696333440630924
Kevin Porter Jr.,300,133,-14.069489236564788,318.0694892365648,304,0.46695368741360066,0.44333333333333336,-4.689829745521596,-0.023620354080267303
Keyonte George,751,342,39.321441298130786,760.6785587018692,800,0.43214321471260647,0.45539280958721706,5.235877669524738,0.02324959487461059
Khris Middleton,272,116,-10.689874471206746,270.68987447120674,260,0.43917784061152465,0.4264705882352941,-3.930100908531892,-0.012707252376230549
Klay Thompson,457,178,7.253719119927919,474.7462808800721,482,0.3888354397853313,0.38949671772428884,1.5872470721942933,0.0006612779389575385
Kon Knueppel,622,300,84.33158031096468,666.6684196890353,751,0.43296484964457665,0.48231511254019294,13.558131882791749,0.04935026289561628
Kris Dunn,282,138,22.52804166337572,303.47195833662425,326,0.45179433114555717,0.48936170212765956,7.988667256516213,0.03756737098210239
Kyle Filipowski,341,160,-23.16956404621707,380.1695640462171,357,0.49374819766935535,0.46920821114369504,-6.794593561940489,-0.024539986525660307
Kyle Kuzma,414,204,-5.402301039857706,453.4023010398577,448,0.49343642489773976,0.4927536231884058,-1.304903632815871,-0.0006828017093339356
Kyshawn George,449,201,16.945831053380793,466.0541689466192,483,0.43705264092292473,0.44766146993318484,3.774127183381023,0.010608829010260112
LaMelo Ball,614,249,-10.519220730825662,630.5192207308256,620,0.41711444336876446,0.40553745928338764,-1.7132281320562968,-0.011576984085376829
Lauri Markkanen,665,319,4.632541635095432,732.3674583649046,737,0.4780349801548816,0.47969924812030074,0.6966228022699898,0.0016642679654191306
LeBron James,460,233,3.4618015606739303,505.5381984393261,509,0.49917421012822705,0.5065217391304347,0.7525655566682456,0.007347529002207698
Luguentz Dort,294,117,-9.508812140086519,318.50881214008655,309,0.40992509661795967,0.3979591836734694,-3.2342898435668435,-0.011965912944490287
Luka Dončić,831,391,93.76390952889653,819.2360904711035,913,0.4134328052171943,0.470517448856799,11.283262277845552,0.05708464363960475
Malik Monk,389,175,31.04020054152904,397.95979945847097,429,0.4281683115171907,0.4498714652956298,7.97948600039307,0.02170315377843912
Marcus Smart,289,118,-12.730040765241288,307.7300407652413,295,0.41969779603346885,0.4083044982698962,-4.4048583962772625,-0.011393297763572674
Mark Williams,309,204,8.355517093362941,400.64448290663705,409,0.6476579081038271,0.6601941747572816,2.7040508392760327,0.01253626665345453
Matas Buzelis,515,245,-30.354610449200962,607.354610449201,577,0.5036338676102076,0.47572815533980584,-5.894099116349701,-0.027905712270401728
Max Christie,393,190,54.74286001405844,435.2571399859416,490,0.4407413283033797,0.48346055979643765,13.929480919607744,0.04271923149305795
Maxime Raynaud,300,160,20.698979223807832,308.30102077619216,329,0.4943237670971636,0.5333333333333333,6.899659741269278,0.039009566236169746
Michael Porter Jr.,688,332,57.86676859032273,744.1332314096773,802,0.4494971773342121,0.48255813953488375,8.410867527663187,0.03306096220067167
Mikal Bridges,583,290,50.255501456544444,631.7444985434555,682,0.4601810267816439,0.4974271012006861,8.620154623764055,0.03724607441904221
Miles Bridges,679,303,-39.30177294546314,747.3017729454631,708,0.4701699803722347,0.44624447717231225,-5.788184528050536,-0.023925503199922427
Miles McBride,362,157,37.83520699056472,378.1647930094353,416,0.4012237157619874,0.43370165745856354,10.451714638277547,0.03247794169657614
Moses Moody,397,170,13.871734909808833,430.1282650901912,444,0.4215202692149897,0.4282115869017632,3.494139775770487,0.006691317686773501
Myles Turner,415,180,8.635481581805404,448.3645184181946,457,0.43343442914506014,0.43373493975903615,2.0808389353747963,0.00030051061397601275
Naji Marshall,453,247,60.356022040113395,474.6439779598866,535,0.4698319009006867,0.5452538631346578,13.32362517441797,0.07542196223397113
Naz Reid,535,252,47.14328629948203,570.856713700518,618,0.4349076952914844,0.47102803738317756,8.811829214856454,0.03612034209169318
Neemias Queta,289,186,5.592275305629215,366.40772469437076,372,0.6307338009292831,0.643598615916955,1.9350433583492095,0.012864814987671891
Nic Claxton,375,217,-26.715336788023247,462.71533678802325,436,0.6112174606059634,0.5786666666666667,-7.124089810139532,-0.03255079393929672
Nickeil Alexander-Walker,719,317,5.6769017206991625,771.3230982793009,777,0.44266429858460654,0.44089012517385257,0.7895551767314551,-0.0017741734107539764
Nikola Jokić,560,339,157.74166020075896,587.2583397992411,745,0.47589962550047826,0.6053571428571428,28.168153607278384,0.12945751735666455
Nikola Jović,267,101,-42.73611877744754,286.73611877744753,244,0.44241169350779713,0.3782771535580524,-16.006036995298704,-0.06413453994974472
Nikola Vučević,613,312,64.13723866638892,637.862761333611,702,0.46018705916521674,0.5089722675367048,10.462844806914996,0.04878520837148803
Noah Clowney,443,172,-48.83498451407555,482.83498451407553,434,0.42988068047044475,0.38826185101580135,-11.023698535908702,-0.0416188294546434
Norman Powell,668,316,47.737972994598096,702.2620270054019,750,0.445539846609603,0.47305389221556887,7.146403142903907,0.027514045605965876
OG Anunoby,422,196,-52.54588021060245,512.5458802106025,460,0.5231297219649553,0.46445497630331756,-12.451630381659347,-0.05867474566163777
Onyeka Okongwu,579,279,8.21448479231916,641.7855152076809,650,0.475685904991747,0.48186528497409326,1.418736578984311,0.006179379982346245
P.J. Washington,388,175,-37.5037689213869,429.5037689213869,392,0.49070388468026993,0.45103092783505155,-9.665919825099717,-0.03967295684521838
Paolo Banchero,551,254,-36.38235431602287,583.3823543160229,547,0.48631609278858995,0.46098003629764067,-6.602968115430648,-0.025336056490949277
Pascal Siakam,835,401,34.16096887558789,851.8390311244121,886,0.462922477655169,0.4802395209580838,4.091133997076394,0.017317043302914836
Paul George,339,143,1.5082694920067738,349.4917305079932,351,0.42583812461088105,0.4218289085545723,0.4449172542792843,-0.004009216056308773
Payton Pritchard,627,283,55.55359957942472,625.4464004205753,681,0.40708353891288623,0.4513556618819777,8.860223218409047,0.04427212296909144
Pelle Larsson,284,136,-7.606136185136578,315.60613618513656,308,0.4838946476497613,0.4788732394366197,-2.678216966597387,-0.0050214082131416204
Peyton Watson,459,229,5.7761916263392425,517.2238083736607,523,0.5009873942780806,0.4989106753812636,1.258429548222057,-0.002076718896816987
Quentin Grimes,423,183,-20.62250123804432,469.6225012380443,449,0.45404011386667503,0.4326241134751773,-4.875295800956104,-0.021416000391497714
Quinten Post,330,144,0.7901504042164873,362.2098495957835,363,0.43009200106976325,0.43636363636363634,0.23943951642923858,0.00627163529387309
RJ Barrett,360,178,5.8208900058599085,396.1791099941401,402,0.4840372813965031,0.49444444444444446,1.6169138905166414,0.01040716304794137
Reed Sheppard,481,209,37.83348705448629,489.1665129455137,527,0.4082427914051637,0.43451143451143454,7.865589824217524,0.02626864310627086
Ronald Holland II,313,132,-62.13891838558584,355.13891838558584,293,0.5005443188518124,0.4217252396166134,-19.852689580059373,-0.07881907923519899
Royce O'Neale,395,166,44.90596054292295,416.09403945707703,461,0.38401059278126165,0.42025316455696204,11.368597605803279,0.036242571775700394
Rudy Gobert,282,201,2.882484255197709,399.1175157448023,402,0.7070431834268717,0.7127659574468085,1.022157537304152,0.005722774019936816
Rui Hachimura,333,170,49.878465073227176,355.1215349267728,405,0.4523569649796602,0.5105105105105106,14.97851804000816,0.05815354553085034
Russell Westbrook,630,272,-13.614701175479683,655.6147011754797,642,0.44001868764947594,0.43174603174603177,-2.1610636786475688,-0.00827265590344417
Ryan Rollins,608,280,15.12017871738092,646.8798212826191,662,0.45559472366632703,0.4605263157894737,2.4868714995692303,0.004931592123146644
Saddiq Bey,515,229,-40.12799225339366,572.1279922533937,532,0.4790777989883926,0.4446601941747573,-7.791843155998768,-0.034417604813635316
Sam Hauser,340,142,47.1482332594348,356.8517667405652,404,0.3707998805855713,0.4176470588235294,13.86712742924553,0.04684717823795814
Sandro Mamukelashvili,370,195,24.194085811039006,425.80591418896097,450,0.49758803430466725,0.527027027027027,6.5389421110916235,0.029438992722359725
Santi Aldama,466,224,16.083923852915028,499.916076147085,516,0.46132510885910366,0.48068669527896996,3.451485805346573,0.019361586419866295
Scottie Barnes,714,357,-26.739830850581082,786.739830850581,760,0.5135235897172259,0.5,-3.74507434882088,-0.013523589717225892
Shaedon Sharpe,792,360,-39.65790617736918,852.6579061773692,813,0.4771753624115579,0.45454545454545453,-5.007311386031462,-0.02262990786610336
Shai Gilgeous-Alexander,908,503,170.1407269693809,919.8592730306191,1090,0.46438515658101553,0.5539647577092511,18.73796552526221,0.0895796011282356
Simone Fontecchio,300,121,-4.46730759441937,325.46730759441937,321,0.41593020128376584,0.4033333333333333,-1.4891025314731232,-0.012596867950432522
Stephen Curry,714,334,111.85652422426942,723.1434757757306,835,0.4028975214164656,0.4677871148459384,15.666179863343055,0.06488959342947276
Stephon Castle,456,204,-58.505719523525755,506.5057195235258,448,0.49896134121997343,0.4473684210526316,-12.830201649896,-0.05159292016734185
Svi Mykhailiuk,271,129,25.75033289196273,300.2496671080373,326,0.4343915625537564,0.47601476014760147,9.501967856812817,0.041623197593845085
T.J. McConnell,289,154,39.06647228266409,279.9335277173359,319,0.46184696738500763,0.532871972318339,13.51781047843048,0.07102500493333141
Tim Hardaway Jr.,469,207,48.69636383752837,493.30363616247166,542,0.4026003962419596,0.44136460554371004,10.383020008001784,0.03876420930175045
Tobias Harris,326,152,-4.896628730654917,349.8966287306549,345,0.46908787347473957,0.4662576687116564,-1.502033352961631,-0.002830204763083155
Toumani Camara,516,224,-5.453938275951848,576.4539382759518,571,0.4378912897522973,0.43410852713178294,-1.0569647821612107,-0.003782762620514357
Tre Johnson,403,180,41.86875948626563,402.1312405137344,444,0.40709600775853716,0.4466501240694789,10.389270343986508,0.039554116310941745
Tre Jones,302,166,21.362537704242616,331.63746229575736,353,0.5107136437195868,0.5496688741721855,7.073687981537289,0.03895523045259863
Trey Murphy III,720,345,25.134036628772602,801.8659633712274,827,0.4668661417915555,0.4791666666666667,3.490838420662861,0.012300524875111185
Tristan da Silva,312,136,-9.913333927758895,340.9133339277589,331,0.45496057273200263,0.4358974358974359,-3.1773506178714404,-0.01906313683456673
Tyrese Maxey,969,455,44.610124825853894,1014.3898751741461,1059,0.4539975361953839,0.4695562435500516,4.603728052203705,0.015558707354667689
VJ Edgecombe,556,238,-47.259285714911655,612.2592857149117,565,0.4742572829935576,0.42805755395683454,-8.49987153145893,-0.04619972903672309
Victor Wembanyama,530,268,0.8482502748354023,595.1517497251646,596,0.5081978409639762,0.5056603773584906,0.16004722166705704,-0.002537463605485679
Vít Krejčí,298,137,53.57543140618723,319.42456859381275,373,0.3955546316923387,0.4597315436241611,17.97833268664001,0.0641769119318224
Wendell Carter Jr.,367,185,-11.927929857245951,432.92792985724594,421,0.5157697794268015,0.5040871934604905,-3.2501171273149736,-0.011682585966310999
Zaccharie Risacher,338,156,-19.076861423575377,388.0768614235754,369,0.4889290841506232,0.46153846153846156,-5.64404184129449,-0.02739062261216163
Zach LaVine,481,234,49.20180280010734,509.7981971998927,559,0.44577646524084424,0.4864864864864865,10.229065031207346,0.04071002124564227
Ziaire Williams,251,101,-27.420930218267106,283.42093021826713,256,0.4374899659928569,0.40239043824701193,-10.924673393731915,-0.03509952774584496
Zion Williamson,465,271,-1.3572421638597496,543.3572421638597,542,0.5831610192055457,0.5827956989247312,-0.29188003523865585,-0.0003653202808145961
